cust_id,income,age,years_with_bank,nbr_children,is_male,M_1_single,M_2_married,M_3_divorced,M_4_widowed
1363055,0.2391351096374092,0.513157894736842,0.2222222222222222,0.2,1,0,1,0,0
1362525,0.0437023522964545,0.8421052631578947,0.7777777777777777,0.0,0,1,0,0,0
1362851,0.3579985710024487,0.3421052631578947,0.4444444444444444,0.0,1,1,0,0,0
1363259,0.0508820244594435,0.1973684210526315,0.7777777777777777,0.2,1,0,1,0,0
1362912,0.2016135185943103,0.2894736842105263,0.5555555555555556,0.6000000000000001,1,0,1,0,0
1362504,0.0,0.0263157894736842,0.0,0.0,0,1,0,0,0
1362708,0.10575969255742,0.2105263157894736,0.4444444444444444,0.0,1,1,0,0,0
1362973,0.1196057076659475,0.618421052631579,0.0,0.0,0,1,0,0,0
1363442,1.0,0.5921052631578947,0.5555555555555556,0.0,1,0,1,0,0
1362769,0.1934349355216881,0.2763157894736842,0.3333333333333333,0.0,0,1,0,0,0
1362565,0.1907087411641474,0.4736842105263158,1.0,0.0,0,1,0,0,0
1363238,0.040150669062203,0.2894736842105263,0.5555555555555556,0.4,0,0,1,0,0
1362891,0.0,0.0263157894736842,0.7777777777777777,0.0,0,1,0,0,0
1362830,0.0758409234376409,0.0657894736842105,0.3333333333333333,0.0,0,1,0,0,0
1363217,0.109075521826897,0.368421052631579,0.1111111111111111,0.0,0,1,0,0,0
1362626,0.1109415429011425,0.2236842105263158,0.0,0.6000000000000001,0,0,1,0,0
1363013,0.0307650686404406,0.6842105263157895,0.5555555555555556,0.0,0,0,1,0,0
1363095,0.085989580804262,0.618421052631579,0.0,0.0,0,0,1,0,0
1363482,0.0633267895419577,0.6973684210526315,0.6666666666666666,0.0,1,0,1,0,0
1362687,0.0515479650658656,0.3157894736842105,0.7777777777777777,0.2,0,0,1,0,0
1362605,0.1176286964906317,0.2763157894736842,0.4444444444444444,0.0,0,0,1,0,0
1362952,0.0529492150918789,0.5263157894736842,0.3333333333333333,0.0,0,0,1,0,0
1363339,0.0,0.0131578947368421,0.6666666666666666,0.0,0,1,0,0,0
1363421,0.0137488987700909,0.1973684210526315,0.7777777777777777,0.0,1,1,0,0,0
1362727,0.5654182592590024,0.368421052631579,0.1111111111111111,0.2,0,0,1,0,0
1362809,0.1746706715594803,0.5657894736842105,0.6666666666666666,0.2,0,0,0,1,0
1363196,0.2462731605124967,0.381578947368421,0.2222222222222222,0.0,0,1,0,0,0
1362666,0.0,0.0263157894736842,0.7777777777777777,0.0,0,1,0,0,0
1363461,0.1602974534708685,0.7368421052631579,1.0,0.0,0,0,1,0,0
1363135,0.12729177216507,0.3289473684210526,0.5555555555555556,0.4,0,0,1,0,0
1362584,0.0893817157682249,0.631578947368421,0.1111111111111111,0.0,0,0,1,0,0
1362931,0.2754219358061003,0.5263157894736842,0.3333333333333333,0.2,0,0,1,0,0
1363053,0.3819516221896959,0.2236842105263158,0.0,0.0,1,1,0,0,0
1363400,0.3416968999077395,0.4736842105263158,1.0,0.0,0,0,1,0,0
1363318,0.0537677670872729,0.368421052631579,0.1111111111111111,0.4,0,0,0,0,1
1362523,0.0,0.0,0.5555555555555556,0.0,0,1,0,0,0
1362706,0.0,0.0263157894736842,0.7777777777777777,0.0,0,1,0,0,0
1362992,0.1701894462287644,0.3552631578947368,0.0,0.0,0,1,0,0,0
1363175,0.0,0.0394736842105263,0.1111111111111111,0.0,0,1,0,0,0
1363257,0.2213558828222007,0.4078947368421053,0.4444444444444444,0.0,1,1,0,0,0
1362767,0.0,0.0526315789473684,0.2222222222222222,0.0,0,1,0,0,0
1362849,0.1526183258530629,0.4078947368421053,0.4444444444444444,0.0,0,1,0,0,0
1362563,0.1020484610528798,0.7894736842105263,0.3333333333333333,0.0,1,0,1,0,0
1362645,0.3967479900386384,0.2368421052631579,0.1111111111111111,0.6000000000000001,1,0,0,0,1
1362624,0.2002469529748815,0.8421052631578947,0.7777777777777777,0.0,0,0,1,0,0
1362502,0.1077297668514189,0.5789473684210527,0.7777777777777777,0.4,1,0,1,0,0
1362481,0.1446686598638983,0.3026315789473684,0.6666666666666666,0.4,0,0,1,0,0
1362971,0.2153207960764999,0.618421052631579,0.0,0.0,0,0,1,0,0
1362746,0.0611139244018674,0.2894736842105263,0.5555555555555556,0.4,0,0,1,0,0
1363236,0.1609772678399245,0.6710526315789473,0.4444444444444444,0.0,1,0,0,1,0
1363215,0.4004176002552772,0.5789473684210527,0.7777777777777777,0.2,1,0,0,0,1
1362828,0.0277059039796888,0.9736842105263156,0.7777777777777777,0.0,1,0,1,0,0
1363011,0.62603966508737,0.5526315789473684,0.5555555555555556,0.0,1,0,0,0,1
1363297,0.0648667771943089,0.4342105263157895,0.6666666666666666,0.0,0,1,0,0,0
1363480,0.0557586520252225,0.1184210526315789,0.1111111111111111,0.0,0,1,0,0,0
1363093,0.0072074196882565,0.868421052631579,1.0,0.0,1,0,1,0,0
1363072,0.0519919254701471,0.986842105263158,0.8888888888888888,0.0,1,0,1,0,0
1362685,0.2364089152798685,0.4736842105263158,0.2222222222222222,0.0,0,1,0,0,0
1362868,0.1031999833514848,0.2631578947368421,0.3333333333333333,0.6000000000000001,0,0,1,0,0
1363154,0.0202903778519253,0.2105263157894736,0.8888888888888888,0.4,0,0,0,0,1
1363337,0.5850218858605548,0.3947368421052631,0.3333333333333333,0.8,0,0,0,0,1
1362950,0.0827916785171722,0.618421052631579,0.0,0.0,0,0,1,0,0
1362929,0.5778075292909813,0.5921052631578947,0.8888888888888888,0.2,1,0,0,0,1
1362542,0.3045290898118024,0.3026315789473684,0.6666666666666666,0.4,0,0,1,0,0
1362725,0.4781800398176987,0.513157894736842,0.2222222222222222,0.2,1,0,0,1,0
1363276,0.1139174649860915,0.25,0.2222222222222222,0.6000000000000001,1,0,1,0,0
1363194,0.168392793967688,0.5526315789473684,0.5555555555555556,0.2,0,0,0,1,0
1362664,0.2127957712771492,0.4342105263157895,0.4444444444444444,1.0,1,0,0,0,1
1363051,0.0,0.0131578947368421,0.6666666666666666,0.0,1,1,0,0,0
1363133,0.0889516291265772,0.6973684210526315,0.6666666666666666,0.0,0,1,0,0,0
1362643,0.0440908176502008,0.0657894736842105,0.3333333333333333,0.0,0,1,0,0,0
1363398,0.095805267867672,0.4868421052631578,0.0,0.0,0,0,0,1,0
1363377,0.0380696046671337,0.2631578947368421,0.3333333333333333,0.6000000000000001,0,0,1,0,0
1362990,0.0,0.0394736842105263,0.1111111111111111,0.0,0,1,0,0,0
1363173,0.1917978315309003,0.5921052631578947,0.8888888888888888,0.2,1,0,1,0,0
1363459,0.0828541104490243,0.3552631578947368,0.0,0.2,1,0,1,0,0
1362765,0.0192082243664893,0.0657894736842105,0.3333333333333333,0.0,0,1,0,0,0
1363255,0.121804699043404,0.5,0.1111111111111111,0.0,0,0,1,0,0
1363234,0.0846438258287839,0.868421052631579,1.0,0.0,1,0,1,0,0
1363316,0.1258627746137891,0.1973684210526315,0.5555555555555556,0.0,0,1,0,0,0
1362622,0.241382659184084,0.7368421052631579,1.0,0.0,1,1,0,0,0
1363112,0.0922258371081529,0.3289473684210526,0.8888888888888888,0.6000000000000001,0,0,1,0,0
1363091,0.0,0.0263157894736842,0.0,0.0,1,1,0,0,0
1362500,0.3933766657186262,0.3552631578947368,0.0,0.0,1,1,0,0,0
1362887,0.5484090262699696,0.5789473684210527,0.6666666666666666,0.0,1,0,0,1,0
1362969,0.5211054614066608,0.5921052631578947,0.8888888888888888,0.0,0,0,0,0,1
1363356,0.0850322911825301,0.3421052631578947,1.0,0.6000000000000001,0,0,1,0,0
1363438,0.0183411142018771,0.131578947368421,0.2222222222222222,0.2,1,0,1,0,0
1362948,0.2002261423309308,0.6052631578947368,1.0,0.2,1,0,0,0,1
1362826,0.0,0.0263157894736842,0.0,0.0,0,1,0,0,0
1362744,0.0250976366045353,1.0,1.0,0.0,0,0,1,0,0
1363295,0.0304598458624971,0.6973684210526315,0.6666666666666666,0.0,0,0,0,0,1
1363213,0.2636708588552758,0.618421052631579,0.0,0.0,1,0,1,0,0
1362683,0.3072205997627587,0.2763157894736842,0.4444444444444444,0.2,0,0,1,0,0
1363070,0.0402894066885409,0.0789473684210526,0.1111111111111111,0.0,0,1,0,0,0
1362540,0.344978044770632,0.6447368421052632,0.2222222222222222,0.0,0,0,1,0,0
1363335,0.0194718258565314,0.5394736842105263,0.2222222222222222,0.0,0,0,1,0,0
1363009,0.6630618006756522,0.5263157894736842,0.3333333333333333,0.2,1,0,1,0,0
1362927,0.1095680404003967,0.6578947368421052,0.3333333333333333,0.0,1,0,1,0,0
1362805,0.032090012971968,0.8552631578947367,0.8888888888888888,0.0,0,0,0,1,0
1363192,0.070416282247827,0.2763157894736842,0.4444444444444444,0.0,1,0,0,0,1
1362662,0.0319374015829963,0.6842105263157895,0.5555555555555556,0.0,0,0,1,0,0
1362784,0.3862316779622217,0.3947368421052631,0.3333333333333333,1.0,1,0,1,0,0
1362723,0.2837045720984759,0.3421052631578947,0.8888888888888888,0.2,1,0,1,0,0
1363253,0.2725570038222216,0.5921052631578947,0.8888888888888888,0.2,0,0,0,0,1
1363457,0.601732832952961,0.5789473684210527,0.7777777777777777,0.0,1,0,1,0,0
1362641,0.0237171972224727,0.1973684210526315,0.7777777777777777,0.0,0,1,0,0,0
1362580,0.2036876461080627,0.3026315789473684,0.6666666666666666,0.6000000000000001,0,0,0,0,1
1362906,0.2544101222972176,0.3026315789473684,0.6666666666666666,0.4,1,0,1,0,0
1362845,0.5118377879672856,0.3947368421052631,0.2222222222222222,0.6000000000000001,1,0,0,0,1
1363375,0.0763334420111406,0.7763157894736842,0.2222222222222222,0.0,0,0,1,0,0
1363314,0.0789070249797096,0.1710526315789473,0.5555555555555556,0.2,1,0,1,0,0
1362498,0.0683213440901239,0.618421052631579,0.0,0.0,0,0,1,0,0
1362702,0.1372739443800856,0.3421052631578947,1.0,0.0,1,1,0,0,0
1362763,0.1470480101555942,0.4868421052631578,0.0,0.2,0,0,1,0,0
1363171,0.2557836247979633,0.6052631578947368,1.0,0.0,0,0,1,0,0
1363232,0.066691176980653,0.6842105263157895,0.5555555555555556,0.0,0,0,1,0,0
1362967,0.0348370179734594,0.9342105263157894,0.4444444444444444,0.0,1,0,1,0,0
1362620,0.2080717551003419,0.2368421052631579,0.1111111111111111,0.0,1,0,1,0,0
1363436,0.0423496604396595,0.1710526315789473,0.5555555555555556,0.2,0,0,1,0,0
1363089,0.2115748801653752,0.5789473684210527,0.7777777777777777,0.4,0,0,1,0,0
1362824,0.4816415435948306,0.5921052631578947,0.8888888888888888,0.4,0,0,1,0,0
1363354,0.0875503791005639,0.6973684210526315,0.6666666666666666,0.0,0,0,0,0,1
1362681,0.2096603009219115,0.7894736842105263,0.3333333333333333,0.0,1,0,1,0,0
1362742,0.1303093155379204,0.1973684210526315,0.7777777777777777,0.0,1,1,0,0,0
1363150,0.0,0.0131578947368421,0.6666666666666666,0.0,0,1,0,0,0
1363211,0.3084969859250678,0.4473684210526315,0.6666666666666666,0.0,0,1,0,0,0
1363415,0.0,0.0394736842105263,0.1111111111111111,0.0,0,1,0,0,0
1363068,0.3996476064291016,0.5921052631578947,0.8888888888888888,0.4,1,0,1,0,0
1363007,0.1556428061072303,0.6710526315789473,0.4444444444444444,0.0,1,0,1,0,0
1362925,0.1045873596148643,0.8026315789473684,0.4444444444444444,0.0,0,0,1,0,0
1363476,0.0687861151383561,0.2631578947368421,0.3333333333333333,0.4,0,0,1,0,0
1363394,0.0882510041135706,0.4736842105263158,1.0,0.0,0,1,0,0,0
1363272,0.1578695450099544,0.2236842105263158,0.0,0.4,0,0,1,0,0
1362782,0.2051860124725126,0.3947368421052631,0.3333333333333333,0.0,1,1,0,0,0
1362864,0.1221723537531996,0.2236842105263158,0.0,0.6000000000000001,0,0,0,0,1
1363251,0.1290051818503437,0.0789473684210526,0.4444444444444444,0.0,1,1,0,0,0
1363333,0.1169905034094771,0.0789473684210526,0.4444444444444444,0.0,0,1,0,0,0
1363047,0.1032970996899214,0.3947368421052631,0.3333333333333333,0.8,1,0,1,0,0
1363129,0.0723516721352414,0.1710526315789473,0.5555555555555556,0.0,0,1,0,0,0
1362639,0.0,0.0131578947368421,0.6666666666666666,0.0,0,1,0,0,0
1362721,0.0539481260015122,0.0657894736842105,0.3333333333333333,0.0,0,1,0,0,0
1363108,0.1929424169481884,0.1447368421052631,0.3333333333333333,0.4,0,0,1,0,0
1362986,0.2889211068487829,0.2236842105263158,0.0,0.6000000000000001,1,0,0,1,0
1362904,0.1310446249575116,0.7368421052631579,1.0,0.0,1,0,0,1,0
1363455,0.259931879825468,0.5526315789473684,0.5555555555555556,0.2,0,0,1,0,0
1362496,0.0,0.0,0.2222222222222222,0.0,1,1,0,0,0
1362578,0.0,0.0526315789473684,0.2222222222222222,0.0,0,1,0,0,0
1362965,0.1970213031625242,0.8026315789473684,0.4444444444444444,0.0,1,0,1,0,0
1362843,0.1893976705952537,0.6052631578947368,1.0,0.2,0,0,0,1,0
1362761,0.0937519509978703,0.131578947368421,0.2222222222222222,0.2,1,0,0,0,1
1363312,0.2034934134311896,0.4868421052631578,0.0,0.0,0,0,1,0,0
1363230,0.0412050750223714,0.1973684210526315,0.3333333333333333,0.2,0,0,1,0,0
1362700,0.0429739797581803,0.8157894736842105,0.5555555555555556,0.0,0,0,0,0,1
1362822,0.0953821181073413,0.0789473684210526,0.1111111111111111,0.0,1,1,0,0,0
1363169,0.0909633247084775,0.0789473684210526,0.4444444444444444,0.0,0,1,0,0,0
1362618,0.5835304563774218,0.5789473684210527,0.7777777777777777,0.0,1,0,1,0,0
1363434,0.2848907788036654,0.5789473684210527,0.7777777777777777,0.0,1,1,0,0,0
1363087,0.0235853964774516,0.0657894736842105,0.3333333333333333,0.0,0,1,0,0,0
1362557,0.1337569455524185,0.3552631578947368,0.0,0.8,1,0,0,0,1
1363352,0.0400396789611326,0.0657894736842105,0.3333333333333333,0.0,1,1,0,0,0
1363026,0.3429247279008303,0.4078947368421053,0.4444444444444444,0.8,1,0,1,0,0
1363413,0.0634447165243449,0.881578947368421,0.0,0.0,1,0,0,0,1
1363495,0.1362334121825509,0.3026315789473684,0.3333333333333333,0.6000000000000001,0,0,0,1,0
1363209,0.2271065574339088,0.6052631578947368,1.0,0.0,0,1,0,0,0
1363291,0.241784998300464,0.3552631578947368,0.0,0.4,1,0,0,0,1
1362801,0.0866069632414659,0.1447368421052631,0.3333333333333333,0.4,1,0,0,0,1
1362883,0.0860381389734803,0.2368421052631579,0.1111111111111111,0.6000000000000001,1,0,1,0,0
1363270,0.0,0.0394736842105263,0.1111111111111111,0.0,1,1,0,0,0
1363148,0.2258024237463321,0.4473684210526315,0.7777777777777777,1.0,1,0,1,0,0
1363066,0.022475495466748,0.6710526315789473,0.1111111111111111,0.0,1,1,0,0,0
1362740,0.0188336327753768,0.631578947368421,0.1111111111111111,0.0,1,0,1,0,0
1362658,0.3165229576087183,0.4078947368421053,0.4444444444444444,0.4,0,0,0,1,0
1363005,0.0426201988110185,0.1184210526315789,0.1111111111111111,0.0,0,0,1,0,0
1363127,0.0,0.0394736842105263,0.1111111111111111,0.0,0,1,0,0,0
1363474,0.0231622467171209,0.0921052631578947,0.5555555555555556,0.0,0,1,0,0,0
1362923,0.0,0.0263157894736842,0.7777777777777777,0.0,1,1,0,0,0
1362597,0.0839778852223617,0.0789473684210526,0.4444444444444444,0.0,1,1,0,0,0
1363392,0.0,0.0526315789473684,0.2222222222222222,0.0,0,1,0,0,0
1362862,0.0,0.0263157894736842,0.5555555555555556,0.0,1,1,0,0,0
1363249,0.4292889002962048,0.513157894736842,0.2222222222222222,0.4,0,0,1,0,0
1363331,0.2154179124149365,0.5526315789473684,0.5555555555555556,0.4,1,0,1,0,0
1362637,0.1662978558099849,0.4210526315789473,0.5555555555555556,0.0,0,1,0,0,0
1362719,0.1653960612387882,0.6052631578947368,1.0,0.2,0,0,1,0,0
1363371,0.0246328655563032,0.1842105263157895,0.4444444444444444,0.4,0,0,1,0,0
1363453,0.088292625401472,0.2894736842105263,0.2222222222222222,0.0,1,1,0,0,0
1362963,0.0312714609765741,0.7368421052631579,0.4444444444444444,0.0,0,1,0,0,0
1362902,0.130135893504998,0.4605263157894737,0.5555555555555556,0.0,0,1,0,0,0
1363228,0.2513717682804164,0.368421052631579,0.1111111111111111,0.0,1,1,0,0,0
1362698,0.3442288615884071,0.5526315789473684,0.5555555555555556,0.2,0,0,0,0,1
1362820,0.8962173186178958,0.5526315789473684,0.5555555555555556,0.4,1,0,0,1,0
1363167,0.2754149989247834,0.3289473684210526,0.8888888888888888,0.0,0,1,0,0,0
1363289,0.1338818094161227,0.5789473684210527,0.7777777777777777,0.2,1,0,1,0,0
1362759,0.1890855109359934,0.7368421052631579,1.0,0.0,0,0,1,0,0
1363085,0.1781460490992459,0.5657894736842105,0.6666666666666666,0.4,1,0,1,0,0
1362555,0.184507169266841,0.5789473684210527,0.6666666666666666,0.0,1,0,1,0,0
1362677,0.0819384421151938,0.25,0.2222222222222222,0.4,1,0,0,0,1
1363493,0.2085781474364755,0.7368421052631579,0.5555555555555556,0.0,1,0,1,0,0
1362942,0.1190715678045464,0.3289473684210526,0.6666666666666666,0.4,1,0,1,0,0
1362881,0.0880290239114299,0.5526315789473684,0.5555555555555556,0.0,1,0,1,0,0
1363268,0.2463147818003981,0.5657894736842105,0.6666666666666666,0.2,0,0,1,0,0
1363146,0.0581380023169183,0.4078947368421053,0.4444444444444444,0.0,0,0,1,0,0
1362656,0.1219781210763265,0.6710526315789473,0.4444444444444444,0.0,1,0,0,0,1
1363207,0.0757438070992043,0.7894736842105263,0.3333333333333333,0.0,1,0,1,0,0
1363390,0.0899921613241119,0.4868421052631578,0.0,0.4,1,0,1,0,0
1363003,0.0552730703330396,0.7236842105263157,0.8888888888888888,0.0,1,0,1,0,0
1362513,0.1946350159895114,0.25,0.2222222222222222,0.4,0,0,0,0,1
1362595,0.2028413465874012,0.5921052631578947,0.5555555555555556,0.4,0,0,1,0,0
1362982,0.0,0.0263157894736842,0.7777777777777777,0.0,0,1,0,0,0
1363064,0.0,0.0,0.5555555555555556,0.0,0,1,0,0,0
1363247,0.1365594456044451,0.6710526315789473,0.4444444444444444,0.0,0,0,1,0,0
1362860,0.0,0.0263157894736842,0.7777777777777777,0.0,0,1,0,0,0
1362839,0.3004710142414173,0.2631578947368421,0.3333333333333333,0.6000000000000001,1,0,0,1,0
1362921,0.1386474468808313,0.4210526315789473,0.5555555555555556,0.4,0,0,0,1,0
1362492,0.2792233467677601,0.3552631578947368,0.0,1.0,0,0,0,1,0
1362717,0.0,0.0394736842105263,0.1111111111111111,0.0,0,1,0,0,0
1362961,0.038187531649521,0.0657894736842105,0.3333333333333333,0.0,0,1,0,0,0
1363186,0.0,0.0263157894736842,0.0,0.0,1,1,0,0,0
1363287,0.1279785234154428,0.3421052631578947,1.0,0.0,1,0,1,0,0
1362574,0.1856517546841291,0.2368421052631579,0.1111111111111111,0.4,0,0,1,0,0
1363083,0.1573284682672364,0.6710526315789473,0.4444444444444444,0.0,1,1,0,0,0
1363043,0.1445646066441449,0.381578947368421,0.2222222222222222,0.2,1,0,1,0,0
1362675,0.0735864370096492,0.6578947368421052,0.3333333333333333,0.0,0,0,1,0,0
1363308,0.1883710121603529,0.1184210526315789,0.1111111111111111,0.2,1,0,1,0,0
1362940,0.0,0.0526315789473684,0.2222222222222222,0.0,0,1,0,0,0
1363165,0.1061412210298494,0.7368421052631579,0.7777777777777777,0.0,1,0,1,0,0
1363409,0.0650610098711821,0.7368421052631579,1.0,0.0,0,0,1,0,0
1363022,0.182883939038687,0.368421052631579,0.1111111111111111,0.4,1,0,1,0,0
1362797,0.1242534181482689,0.25,0.2222222222222222,0.6000000000000001,0,0,1,0,0
1363491,0.0,0.0131578947368421,0.6666666666666666,0.0,1,1,0,0,0
1363266,0.1449045138286729,0.131578947368421,0.2222222222222222,0.0,0,0,0,1,0
1362614,0.1251413389568318,0.1842105263157895,0.6666666666666666,0.4,0,0,1,0,0
1362858,0.4178916042925421,0.368421052631579,0.1111111111111111,0.8,0,0,1,0,0
1362879,0.0,0.0263157894736842,0.7777777777777777,0.0,0,1,0,0,0
1362654,0.0,0.0,0.5555555555555556,0.0,0,1,0,0,0
1363348,0.2515243796693882,0.4210526315789473,0.5555555555555556,0.4,0,0,1,0,0
1363123,0.3911291161719514,0.2894736842105263,0.2222222222222222,0.4,1,0,0,0,1
1362736,0.1412210298494003,0.381578947368421,0.2222222222222222,0.0,0,1,0,0,0
1363388,0.5298112474593673,0.5657894736842105,0.6666666666666666,0.2,1,0,1,0,0
1363205,0.0,0.0526315789473684,0.2222222222222222,0.0,0,1,0,0,0
1362511,0.0174601302746311,0.9210526315789472,0.3333333333333333,0.0,1,1,0,0,0
1363470,0.1275692474177459,0.3289473684210526,0.8888888888888888,0.4,0,0,1,0,0
1362980,0.0568893636798768,0.0657894736842105,0.3333333333333333,0.0,1,1,0,0,0
1362593,0.0813349334406237,0.2236842105263158,0.0,0.0,1,1,0,0,0
1363449,0.2099447130559043,0.2763157894736842,0.4444444444444444,0.0,0,1,0,0,0
1363327,0.0853930090110088,0.3552631578947368,0.0,0.0,0,1,0,0,0
1362837,0.1548450647557871,0.4868421052631578,0.0,0.0,1,0,1,0,0
1362919,0.0298285896626594,0.1447368421052631,0.3333333333333333,0.0,0,1,0,0,0
1363306,0.1080488633919962,0.4342105263157895,0.6666666666666666,0.0,0,1,0,0,0
1362715,0.1231296433749315,0.5657894736842105,0.6666666666666666,0.2,0,0,1,0,0
1363102,0.1261333129851481,0.2631578947368421,0.3333333333333333,0.6000000000000001,0,0,1,0,0
1363184,0.1376277253272473,0.4868421052631578,0.0,0.4,0,0,0,0,1
1362694,0.206982664733589,0.3026315789473684,0.6666666666666666,0.4,0,0,1,0,0
1362776,0.1891618166304792,0.7236842105263157,0.3333333333333333,0.0,1,0,1,0,0
1362959,0.5391829741184958,0.5789473684210527,0.7777777777777777,0.2,0,0,1,0,0
1362572,0.0,0.0526315789473684,0.2222222222222222,0.0,1,1,0,0,0
1363428,0.0575830518115665,0.9078947368421052,0.2222222222222222,0.0,1,1,0,0,0
1362633,0.0750431820861976,0.1973684210526315,0.4444444444444444,0.4,0,0,1,0,0
1362551,0.1601379052005799,0.1842105263157895,0.6666666666666666,0.0,0,1,0,0,0
1362898,0.0863572355140575,0.25,0.1111111111111111,0.4,1,0,1,0,0
1362816,0.082673751534785,0.0789473684210526,0.4444444444444444,0.0,0,1,0,0,0
1363081,0.2904888420264018,0.3157894736842105,0.7777777777777777,0.0,0,1,0,0,0
1363142,0.2821299000395402,0.2236842105263158,0.0,0.4,1,0,0,1,0
1362877,0.0657616348841887,0.381578947368421,0.2222222222222222,0.4,1,0,1,0,0
